steamid,appid,playtime_forever
76561198021094241,287020,10
76561198021094241,287390,1
76561198021094241,287700,378
76561198021094241,291550,4491
76561198021094241,296470,103
76561198021094241,298110,375
76561198021094241,299360,34
76561198021094241,299740,4100
76561198021094241,301640,336
76561198021094241,302590,87
76561198021094241,303390,1
76561198021094241,304390,1
76561198021094241,304930,120
76561198021094241,306660,1
76561198021094241,307590,1
76561198021094241,307780,841
76561198021094241,310560,5
76561198021094241,311210,7930
76561198021094241,311340,68
76561198021094241,312530,286
76561198021094241,312660,119
76561198021094241,312990,241
76561198021094241,314410,1
76561198021094241,317410,15
76561198021094241,319510,61
76561198021094241,319630,360
76561198021094241,321400,169
76561198021094241,322330,132
76561198021094241,322500,143
76561198021094241,323060,1
76561198021094241,323320,1
76561198021094241,323470,96
76561198021094241,323850,507
76561198021094241,327030,70
76561198021094241,329070,107
76561198021094241,331670,1
76561198021094241,333930,352
76561198021094241,334210,1
76561198021094241,334230,233
76561198021094241,337000,28
76561198021094241,339340,88
76561198021094241,339800,271
76561198021094241,341940,53
76561198021094241,343710,1
76561198021094241,346010,17
76561198021094241,346110,235
76561198021094241,348250,7
76561198021094241,350280,18
76561198021094241,351290,57
76561198021094241,355790,61
76561198021094241,356190,410
76561198021094241,356570,170
76561198021094241,359050,11
76561198021094241,359550,15905
76561198021094241,359960,67
76561198021094241,360150,299
76561198021094241,360170,1
76561198021094241,360740,1
76561198021094241,360830,90
76561198021094241,363440,9
76561198021094241,363970,9
76561198021094241,365450,6
76561198021094241,365590,540
76561198021094241,365770,10
76561198021094241,367450,265
76561198021094241,367520,45
76561198021094241,368730,1
76561198021094241,370240,497
76561198021094241,371660,28
76561198021094241,371970,30
76561198021094241,374320,1008
76561198021094241,377160,233
76561198021094241,379720,1072
76561198021094241,381210,40269
76561198021094241,382560,108
76561198021094241,383150,413
76561198021094241,385560,1
76561198021094241,386360,323
76561198021094241,391460,14
76561198021094241,391540,107
76561198021094241,391720,1
76561198021094241,393200,15
76561198021094241,394310,1
76561198021094241,394690,3215
76561198021094241,397460,329
76561198021094241,397540,382
76561198021094241,397950,224
76561198021094241,400450,1
76561198021094241,403640,66
76561198021094241,407810,1
76561198021094241,409710,5
76561198021094241,409720,5
76561198021094241,413150,14
76561198021094241,414870,4924
76561198021094241,419080,12
76561198021094241,420290,2
76561198021094241,426000,81
76561198021094241,427730,386
76561198021094241,431240,2013
76561198021094241,431960,370
76561198021094241,433850,27028
76561198021094241,434170,727
76561198021094241,434570,42
76561198021094241,434730,455
76561198021094241,435530,1
76561198021094241,438100,257
76561198021094241,438740,4090
76561198021094241,439700,353
76561198021094241,442070,84
76561198021094241,444090,430
76561198021094241,446750,20
76561198021094241,450390,72
76561198021094241,457210,30
76561198021094241,466240,1042
76561198021094241,469820,74
76561198021094241,471010,1
76561198021094241,471710,393
76561198021094241,476600,77
76561198021094241,476620,1608
76561198021094241,477160,203
76561198021094241,489940,458
76561198021094241,491770,69
76561198021094241,491950,1
76561198021094241,493520,491
76561198021094241,498240,66
76561198021094241,503350,58
76561198021094241,507010,35
76561198021094241,509980,167
76561198021094241,518790,543
76561198021094241,521920,1
76561198021094241,526870,97
76561198021094241,527160,90
76561198021094241,534380,167
76561198021094241,537340,77
76561198021094241,544920,3177
76561198021094241,552520,2525
76561198021094241,553310,265
76561198021094241,570460,221
76561198021094241,571740,200
76561198021094241,578080,13453
76561198021094241,581630,88
76561198021094241,582500,62
76561198021094241,584210,59
76561198021094241,594650,171
76561198021094241,595140,1
76561198021094241,598980,363
76561198021094241,599080,290
76561198021094241,604240,176
76561198021094241,610180,139
76561198021094241,611500,115
76561198021094241,611790,33
76561198021094241,615610,12
76561198021094241,619910,36
76561198021094241,620980,183
76561198021094241,621060,190
76561198021094241,629760,809
76561198021094241,632470,75
76561198021094241,638000,1
76561198021094241,646200,54
76561198021094241,646570,1223
76561198021094241,657200,50
76561198021094241,657630,13
76561198021094241,665360,313
76561198021094241,674940,3
76561198021094241,677160,115
76561198021094241,677620,785
76561198021094241,678950,276
76561198021094241,684410,46
76561198021094241,686060,770
76561198021094241,690040,549
76561198021094241,700330,38
76561198021094241,704270,295
76561198021094241,711810,34
76561198021094241,728540,289
76561198021094241,730590,134
76561198021094241,732430,4
76561198021094241,739630,2290
76561198021094241,760160,253
76561198021094241,774171,105
76561198021094241,783770,16
76561198021094241,787040,210
76561198021094241,795100,21
76561198021094241,799960,62
76561198021094241,805550,382
76561198021094241,809960,444
76561198021094241,813820,549
76561198021094241,823130,57
76561198021094241,848350,52
76561198021094241,850320,13
76561198021094241,863550,439
76561198021094241,865360,122
76561198021094241,870780,194
76561198021094241,883710,322
76561198021094241,884660,27
76561198021094241,939510,43
76561198021094241,945360,1602
76561198021094241,960090,532
76561198021094241,969990,408
76561198021094241,976730,1412
76561198021094241,987350,42
76561198021094241,988910,632
76561198021094241,996580,32
76561198021094241,999730,41
76561198021094241,1005300,428
76561198021094241,1012880,111
76561198021094241,1056960,307
76561198021094241,1062160,158
76561198021094241,1085660,1215
76561198021094241,1089350,66
76561198021094241,1091500,861
76561198021094241,1092790,275
76561198021094241,1097150,1573
76561198021094241,1103950,287
76561198021094241,1139900,355
76561198021094241,1144200,400
76561198021094241,1145360,300
76561198021094241,1151340,198
76561198021094241,1172470,671
76561198021094241,1172620,1973
76561198021094241,1174180,48
76561198021094241,1240440,301
76561198021094241,1241100,18
76561198021094241,1249200,17
76561198021094241,1283220,29
76561198021094241,1290000,96
76561198021094241,1294760,43
76561198021094241,1304930,737
76561198021094241,1326470,340
76561198021094241,1379830,295
76561198021094241,1388770,185
76561198021094241,1408680,74
76561198021094241,1422450,236
76561198021094241,1433140,56
76561198021094241,1487210,102
76561198021094241,1520380,82
76561198021094241,1541370,234
76561198021094241,1557740,34
76561198021094241,1566200,205
76561198021094241,1599340,46
76561198021094241,1645820,260
76561198021094241,1649240,305
76561198021094241,1659040,619
76561198021094241,1671340,21
76561198021094241,1782210,214
76561198021094241,1794680,1
76561198021094241,1796470,43
76561198021094241,1808500,3158
76561198021094241,1850570,613
76561198021094241,1874880,389
76561198021094241,1892790,17
76561198021094241,1942120,10
76561198021094241,1943950,305
76561198021094241,1966720,93
76561198021094241,2000950,66
76561198021094241,2116120,446
76561198021094241,2131640,10
76561198021094241,2141730,298
76561198021094241,2379780,60
76561198021094241,2483190,3790
76561198021094241,2513280,27
76561198021094241,2567870,125
76561198021094241,2608270,155
76561198021094241,2653790,35
76561198021094241,2667120,153
76561198021094241,2789810,12
76561198021094241,2790330,44
76561198021094241,2835570,84
76561198021094241,2842040,33
76561198021094241,2868840,7969
76561198021094241,3070070,123
76561198021094241,3097560,49
76561198021094241,3146520,10
76561198021094241,3164500,549
76561198021094241,3170540,175
76561198021094241,3180070,67
76561198021094241,3191030,384
76561198021094241,3241660,352
76561198021094241,3265700,772
76561198021094241,3314790,151
76561198021094241,3341650,61
76561198021094241,3354750,443
76561198021094241,3357650,822
76561198021094241,3405340,670
76561198021094241,3509230,37
76561198021094241,3527290,1631
76561198021094241,3575300,99
76561198021094241,3612530,46
76561198021094241,3764200,803
76561198021094241,3768760,372
76561198021094241,3784030,103
76561198021094241,3799100,135
76561198021094241,3834090,214
76561198021094241,3892270,276
76561198021094241,4137920,12
76561198021094241,4175870,31
76561198021094241,4243690,115
76561198021094241,4244510,209
76561198021094241,4465480,22
76561198021094241,4704690,818
76561199296804744,10,128
76561199296804744,20,4
76561199296804744,50,1
76561199296804744,70,1257
76561199296804744,80,1
76561199296804744,100,67
76561199296804744,130,1
76561199296804744,220,766
76561199296804744,240,1022
76561199296804744,320,3
76561199296804744,550,226
76561199296804744,620,333
76561199296804744,730,10807
76561199296804744,2280,581
76561199296804744,4000,48358
76561199296804744,12210,1859
76561199296804744,17520,888
76561199296804744,22350,17
76561199296804744,204100,429
76561199296804744,223470,139
76561199296804744,225840,553
76561199296804744,271590,2715
76561199296804744,322170,19084
76561199296804744,362890,58
76561199296804744,379720,358
76561199296804744,400040,9545
76561199296804744,431960,2741
76561199296804744,552100,70
76561199296804744,607260,5093
76561199296804744,666220,73
76561199296804744,698780,45
76561199296804744,714010,18
76561199296804744,824270,2
76561199296804744,945360,54
76561199296804744,1089980,144
76561199296804744,1118200,110
76561199296804744,1144200,775
76561199296804744,1366800,36697
76561199296804744,1583720,665
76561199296804744,1703340,282
76561199296804744,2305790,117
76561199296804744,3224770,151
76561199296804744,4465480,1200
76561199599816543,70,377
76561199599816543,220,2097
76561199599816543,320,138
76561199599816543,360,4
76561199599816543,400,344
76561199599816543,620,562
76561199599816543,630,76
76561199599816543,730,72532
76561199599816543,17520,102
76561199599816543,242760,1097
76561199599816543,304930,176
76561199599816543,365670,1367
76561199599816543,404790,8861
76561199599816543,590830,1367
76561199599816543,666220,36
76561199599816543,897630,42
76561199599816543,1029550,18
76561199599816543,1046930,103
76561199599816543,1118200,653
76561199599816543,1280770,116
76561199599816543,1422450,3169
76561199599816543,1625450,1127
76561199599816543,1782210,171
76561199599816543,1942120,172
76561199599816543,2551020,240
76561199599816543,2811830,829
76561199599816543,2923300,19
76561199599816543,3017580,174
76561199599816543,3478870,209
76561199599816543,4465480,761
76561198215471111,220,15
76561198215471111,400,254
76561198215471111,550,116
76561198215471111,620,2150
76561198215471111,730,4196
76561198215471111,4000,8852
76561198215471111,8930,6093
76561198215471111,17390,12874
76561198215471111,22380,120
76561198215471111,24720,12560
76561198215471111,105600,47887
76561198215471111,206500,131
76561198215471111,218620,879
76561198215471111,219990,142
76561198215471111,220200,187
76561198215471111,221680,78
76561198215471111,222880,201
76561198215471111,225540,120
76561198215471111,228380,338
76561198215471111,235520,122
76561198215471111,238460,183
76561198215471111,238960,126
76561198215471111,242760,1174
76561198215471111,244850,19423
76561198215471111,246620,97
76561198215471111,248570,108
76561198215471111,249050,438
76561198215471111,252110,1010
76561198215471111,262410,16
76561198215471111,265690,11
76561198215471111,271590,6652
76561198215471111,271920,14
76561198215471111,272860,2
76561198215471111,275850,399
76561198215471111,280790,139
76561198215471111,284160,9508
76561198215471111,285900,566
76561198215471111,285920,9722
76561198215471111,286080,26
76561198215471111,286160,63
76561198215471111,298180,46
76561198215471111,298610,14
76561198215471111,301520,1528
76561198215471111,304930,5462
76561198215471111,312990,12
76561198215471111,322170,70616
76561198215471111,322330,277
76561198215471111,323370,11
76561198215471111,332950,20
76561198215471111,346010,2064
76561198215471111,346110,428
76561198215471111,346900,1936
76561198215471111,359550,3578
76561198215471111,361420,242
76561198215471111,363970,119
76561198215471111,365670,559
76561198215471111,382000,15
76561198215471111,382310,847
76561198215471111,383840,1831
76561198215471111,386180,1389
76561198215471111,386940,299
76561198215471111,387990,129659
76561198215471111,389570,50
76561198215471111,400940,324
76561198215471111,408900,3466
76561198215471111,410900,2614
76561198215471111,413150,2444
76561198215471111,414120,302
76561198215471111,424840,73
76561198215471111,427730,254
76561198215471111,431960,7381
76561198215471111,433340,3111
76561198215471111,436820,29
76561198215471111,444640,96
76561198215471111,446750,69
